name,affiliation,homepage,scholarid,orcid
Caroline Christina Friedel,LMU Munich,https://www.bio.ifi.lmu.de/mitarbeiter/caroline-friedel/index.html,FcW0DAUAAAAJ,0000-0000-0000-0000
Caroline Jay,University of Manchester,https://www.research.manchester.ac.uk/portal/Caroline.Jay.html,fMfq07IAAAAJ,0000-0002-6080-1382
Caroline Lemieux,University of British Columbia,https://www.carolemieux.com,SMRGdi0AAAAJ,0000-0002-9610-8520
Caroline M. Eastman,University of South Carolina,https://cse.sc.edu/~eastman,NOSCHOLARPAGE,0000-0000-0000-0000
Caroline Sporleder,University of Göttingen,https://www.gcdh.de/de/prof-dr-caroline-sporleder,NOSCHOLARPAGE,0000-0000-0000-0000
Caroline Uhler,Massachusetts Inst. of Technology,https://www.carolineuhler.com,dIJFcaoAAAAJ,0000-0002-7008-0216
Carolyn B. Seaman,Univ. of Maryland - Baltimore County,https://userpages.umbc.edu/~cseaman,VVJPwXsAAAAJ,0000-0000-0000-0000
Carolyn P. Rosé,Carnegie Mellon University,http://www.cs.cmu.edu/~cprose,BMydCgcAAAAJ,0000-0003-1128-5155
Carolyn Penstein Rosé,Carnegie Mellon University,http://www.cs.cmu.edu/~cprose,BMydCgcAAAAJ,0000-0003-1128-5155
Carolyn R. Watters,Dalhousie University,https://www.dal.ca/about-dal/leadership-and-vision/leadership-team/carolyn-watters.html,ACAErxoAAAAJ,0000-0000-0000-0000
Carrick Detweiler,University of Nebraska,http://cse.unl.edu/~carrick,E4kvshMAAAAJ,0000-0002-6369-4009
Carrie Demmans Epp,University of Alberta,https://spaces.facsci.ualberta.ca/edtekla,4JJsBykAAAAJ,0000-0001-9079-4921
Carson K. Leung,University of Manitoba,http://www.cs.umanitoba.ca/~kleung,NOSCHOLARPAGE,0000-0000-0000-0000
Carson Kai-Sang Leung,University of Manitoba,http://www.cs.umanitoba.ca/~kleung,NOSCHOLARPAGE,0000-0002-7541-9127
Carsten Baum,DTU,https://carstenbaum.com,FrPOewEAAAAJ,0000-0001-7905-0198
Carsten Binnig,TU Darmstadt,http://binnig.name,Iqsl_XMAAAAJ,0000-0002-2744-7836
Carsten Dachsbacher,Karlsruhe Inst. of Technology,http://cg.ivd.kit.edu/dachsbacher/index.php,q72ueY0AAAAJ,0000-0003-4690-3574
Carsten Damm,University of Göttingen,https://www.uni-goettingen.de/de/188497.html,NOSCHOLARPAGE,0000-0000-0000-0000
Carsten Eickhoff,University of Tübingen,https://health-nlp.com/people/carsten.html,QQi1_rAAAAAJ,0000-0001-9895-4061
Carsten Fuhs,Birkbeck University of London,https://www.dcs.bbk.ac.uk/about/people/academic-staff/carsten,pmncRRMAAAAJ,0009-0007-3697-4383
Carsten Lutz,University of Leipzig,https://home.uni-leipzig.de/clu,xcsp66oAAAAJ,0000-0002-8791-6702
Carsten Rother,Heidelberg University,https://hci.iwr.uni-heidelberg.de/vislearn/people/carsten-rother,N_YNMIMAAAAJ,0009-0005-3245-6744
Carsten Rudolph,Monash University,https://research.monash.edu/en/persons/carsten-rudolph,vLwySjQAAAAJ,0000-0001-9050-5675
Carsten Schulte 0001,Paderborn University,http://cs.upb.de/ddi/person/carsten-schulte,JJ5FvSwAAAAJ,0000-0002-3009-4904
Carsten Schürmann,IT University of Copenhagen,https://www.itu.dk/people/carsten,zZeKV74AAAAJ,0000-0000-0000-0000
Carsten Steger,TU Munich,http://iuks.informatik.tu-muenchen.de/members/steger,7ANT0icAAAAJ,0000-0003-3426-1703
Carsten Thomassen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0003-0670-4079
Carsten Trinitis,TU Munich,https://www.professoren.tum.de/en/data/t/trinitis-carsten,NOSCHOLARPAGE,0000-0002-6750-3652
Carsten Witt,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE,0000-0000-0000-0000
Carter Yagemann,Ohio State University,https://carteryagemann.com,h_g0YlsAAAAJ,0000-0002-8018-0341
Cartic R. Ramakrishnan,Stony Brook University,http://www3.cs.stonybrook.edu/~cram,YGDOoXAAAAAJ,0000-0000-0000-0000
Cas Cremers,CISPA Helmholtz Center,https://cispa.saarland/people/cas.cremers,3uT_2lcAAAAJ,0000-0003-0322-2293
Cas J. F. Cremers,CISPA Helmholtz Center,https://cispa.saarland/people/cas.cremers,3uT_2lcAAAAJ,0000-0000-0000-0000
Casey Chow,University of Wollongong,https://scholars.uow.edu.au/yang-wai-chow,MgfUHVwAAAAJ,0000-0000-0000-0000
Casey Fiesler,University of Colorado Boulder,https://caseyfiesler.com,D9LfKkAe7d0C,0000-0002-8743-4201
Casey Kennington,Boise State University,https://www.caseyreddkennington.com,Um4ZbbgAAAAJ,0000-0001-6654-8966
Casey Overby Taylor,Johns Hopkins University,https://coverbytaylor.github.io,qeLrD0sAAAAJ,0000-0000-0000-0000
Casey Redd Kennington,Boise State University,https://www.caseyreddkennington.com,Um4ZbbgAAAAJ,0000-0000-0000-0000
Casimir A. Kulikowski,Rutgers University,https://www.cs.rutgers.edu/~kulikows,VwPMy18AAAAJ,0000-0000-0000-0000
Caspar Ryan,RMIT University,https://www.rmit.edu.au/contact/staff-contacts/academic-staff/r/ryan-dr-caspar,SBJPQT0AAAAJ,0000-0002-5569-6012
Casper Bach Poulsen,TU Delft,http://casperbp.net,cK5ddQ4AAAAJ,0000-0003-0622-7639
Casper Lassenius,Aalto University,https://people.aalto.fi/casper_lassenius,rQHJ67UAAAAJ,0000-0003-4192-7024
Cassidy R. Sugimoto,Indiana University,https://ella.sice.indiana.edu/~sugimoto/index.php,AjKdHVMAAAAJ,0000-0001-8608-3203
Catalin Hritcu [SP],Max Planck Society,https://catalin-hritcu.github.io,d-3XtW8AAAAJ,0000-0000-0000-0000
Caterina Cinel,University of Essex,https://www.essex.ac.uk/people/cinel32002/caterina-cinel,m_BBEEAAAAAJ,0000-0000-0000-0000
Caterina Urban,Ecole Normale Superieure,https://caterinaurban.github.io,4-u1_HIAAAAJ,0000-0002-8127-9642
Catharina Maria Keet,University of Cape Town,http://www.meteck.org,lccln9YAAAAJ,0000-0000-0000-0000
Catharine Oertel,TU Delft,https://www.tudelft.nl/ewi/over-de-faculteit/afdelingen/intelligent-systems/interactive-intelligence/people/current-group-members/catharine-oertel,kakHAgcAAAAJ,0000-0000-0000-0000
Catherine Blake,Univ. of Illinois at Urbana-Champaign,https://ischool.illinois.edu/people/catherine-blake,Dyxv_DQAAAAJ,0000-0001-9516-2683
Catherine Combes,Université Jean Monnet,http://perso.univ-st-etienne.fr/combes,tZHqTKcAAAAJ,0000-0000-0000-0000
Catherine Holloway,University College London,https://uclic.ucl.ac.uk/people/catherine-holloway,mY9b3HEAAAAJ,0000-0001-7843-232X
Catherine I. Beaton,Rochester Inst. of Technology,http://www.ist.rit.edu/~cib,NOSCHOLARPAGE,0000-0000-0000-0000
Catherine Lai,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Catherine_Lai.html,4o1Ew5gAAAAJ,0000-0003-2411-8954
Catherine McCartin,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=104630,NOSCHOLARPAGE,0000-0000-0000-0000
Catherine Mooney,University College Dublin,https://people.ucd.ie/catherine.mooney,_OdojvIAAAAJ,0000-0002-7696-1364
Catherine Qi Zhao,University of Minnesota,https://www-users.cse.umn.edu/~qzhao,JO40q04AAAAJ,0000-0000-0000-0000
Catherine S. Holloway,University College London,https://uclic.ucl.ac.uk/people/catherine-holloway,y6TvZdIAAAAJ,0000-0000-0000-0000
Catholijn M. Jonker,TU Delft,http://ii.tudelft.nl/~catholijn,khyi_HIAAAAJ,0000-0000-0000-0000
Catholijntje M. Jonker,TU Delft,http://ii.tudelft.nl/~catholijn,khyi_HIAAAAJ,0000-0000-0000-0000
Cathy H. Wu,University of Delaware,http://bioinformatics.udel.edu/people/personnel/cathy_wu,eiRdbhsAAAAJ,0000-0001-6379-8601
Catia Pesquita,Universidade de Lisboa,https://ciencias.ulisboa.pt/en/perfil/clpesquita,8nGYegMAAAAJ,0000-0002-1847-9393
Catia Trubiani,GSSI,http://cs.gssi.it/catia.trubiani,vHuFbpoAAAAJ,0000-0000-0000-0000
Catie Chang,Vanderbilt University,http://www.cchanglab.net,4ndpsi4AAAAJ,0000-0003-1541-9579
Cauligi S. Raghavendra,University of Southern California,http://ceng.usc.edu/~raghu,GM-hJhQAAAAJ,0000-0000-0000-0000
Ce Zhang 0001,University of Chicago,https://zhangce.github.io,GkXqbmMAAAAJ,0000-0000-0000-0000
Ce Zhang 0004,University of Sheffield,https://www.delvincezhang.com,0PcgNCsAAAAJ,0000-0000-0000-0000
Ce Zhu,UESTC,http://www.avc2-lab.net/~eczhu,C7iZbYMAAAAJ,0000-0001-7607-707X
Cecilia Di Ruberto,University of Cagliari,https://web.unica.it/unica/page/it/cecilia_dir,3HxoJQIAAAAJ,0000-0003-4641-0307
Cecilia Mascolo,University of Cambridge,https://www.cl.cam.ac.uk/~cm542,Ej4BNaQAAAAJ,0000-0001-9614-4380
Cecilia R. Aragon,University of Washington,http://faculty.washington.edu/aragon,BM_qLgYAAAAJ,0000-0002-9502-0965
Cecilia Testart,Georgia Institute of Technology,https://www.cc.gatech.edu/people/cecilia-testart,p2fibvQAAAAJ,0000-0002-2993-5059
Cecília Baranauskas,UNICAMP,http://bv.fapesp.br/pt/pesquisador/3391/maria-cecilia-calani-baranauskas,NOSCHOLARPAGE,0000-0000-0000-0000
Cecília M. F. Rubira,UNICAMP,http://www.bv.fapesp.br/en/pesquisador/8092/cecilia-mary-fischer-rubira,NOSCHOLARPAGE,0000-0003-4549-7105
Cecília Mary Fischer Rubira,UNICAMP,http://www.bv.fapesp.br/en/pesquisador/8092/cecilia-mary-fischer-rubira,NOSCHOLARPAGE,0000-0000-0000-0000
Ceenu George,TU Berlin,https://www.tu.berlin/vcard/ceenu.george,b9MEe-oAAAAJ,0009-0002-8616-0234
Cees G. M. Snoek,University of Amsterdam,http://www.ceessnoek.info,0uKdbscAAAAJ,0000-0001-9092-1556
Cees Snoek,University of Amsterdam,http://www.ceessnoek.info,0uKdbscAAAAJ,0000-0001-9092-1556
Cees T. A. M. de Laat,University of Amsterdam,https://delaat.net,woax8kAAAAJ,0000-0000-0000-0000
Cees de Laat,University of Amsterdam,https://delaat.net,woax8kAAAAJ,0000-0000-0000-0000
Celina M. H. de Figueiredo,UFRJ,http://www.cos.ufrj.br/~celina,J3aJNYUAAAAJ,0000-0000-0000-0000
Celina Miraglia Herrera de Figueiredo,UFRJ,http://www.cos.ufrj.br/~celina,J3aJNYUAAAAJ,0000-0000-0000-0000
Celine Latulipe,University of Manitoba,https://celinelatulipe.net,LdGogroAAAAJ,0000-0002-2132-0092
Celso C. Ribeiro,UFF,http://www2.ic.uff.br/~celso,yGl1MwgAAAAJ,0000-0000-0000-0000
Cem Ersoy,Boğaziçi University,https://www.cmpe.boun.edu.tr/~ersoy/CemErsoySite/Home.html,I8ojCJYAAAAJ,0000-0000-0000-0000
Cem Yuksel,University of Utah,http://www.cemyuksel.com,QyIFIKwAAAAJ,0000-0002-0122-4159
Cemal Yilmaz 0001,Sabancı University,http://people.sabanciuniv.edu/cyilmaz,HMxrUdQAAAAJ,0000-0003-4124-2295
Cemil Zalluhoglu,Hacettepe University,http://web.cs.hacettepe.edu.tr/~cemil,av0SkNAAAAAJ,0000-0000-0000-0000
Cen Chen 0003,Harbin Institute of Technology,http://homepage.hit.edu.cn/macchan,NOSCHOLARPAGE,0000-0000-0000-0000
Cengiz Oztireli,University of Cambridge,https://www.cst.cam.ac.uk/people/aco41,dXt1WOUAAAAJ,0000-0000-0000-0000
Ceren Budak,University of Michigan,http://cbudak.com/index.html,wIhJS60AAAAJ,0000-0002-7767-3217
Cesare Alippi,Politecnico di Milano,https://alippi.faculty.polimi.it,zyzNf4AAAAAJ,0000-0000-0000-0000
Cesare Pautasso,Università della Svizzera italiana,http://search.usi.ch/persone/ea9b8e9c9be1b5ed3f03aff779452080/Pautasso-Cesare,r7ISNNYAAAAJ,0000-0002-2748-9665
Cesare Stefanini,MBZUAI,https://mbzuai.ac.ae/study/faculty/cesare-stefanini,4ySaHDQAAAAJ,0000-0003-0989-041X
Cesare Tinelli,University of Iowa,http://homepage.cs.uiowa.edu/~tinelli,wbZc9nUAAAAJ,0000-0002-6726-775X
Cevat Sener,Middle East Technical University,http://user.ceng.metu.edu.tr/~sener,CbwZnuUAAAAJ,0000-0000-0000-0000
Cevdet Aykanat,Bilkent University,http://www.cs.bilkent.edu.tr/~aykanat/doku.php,9Tr_1yMAAAAJ,0000-0002-4559-1321
Cewu Lu,Shanghai Jiao Tong University,https://cvsjtu.wordpress.com,QZVQEWAAAAAJ,0000-0003-1533-8576
Cezara Dragoi,Ecole Normale Superieure,http://www.di.ens.fr/~cezarad,NOSCHOLARPAGE,0000-0000-0000-0000
Cezary Kaliszyk,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/1063018-cezary-kaliszyk,bp68Q1kAAAAJ,0000-0002-8273-6059
Ch. Sobhan Babu,IIT Hyderabad,https://www.iith.ac.in/~sobhan,NOSCHOLARPAGE,0000-0000-0000-0000
Chaabane Djeraba,CRIStAL,http://cristal.univ-lille.fr/~djeraba,cCo-rYsAAAAJ,0000-0000-0000-0000
Chabane Djeraba,CRIStAL,http://cristal.univ-lille.fr/~djeraba,cCo-rYsAAAAJ,0000-0000-0000-0000
Chad Jenkins,University of Michigan,http://ohseejay.org,dp5LnVAAAAAJ,0000-0000-0000-0000
Chadi Assi,Concordia University,https://users.encs.concordia.ca/~assi,_ybDwMYAAAAJ,0000-0002-3161-1846
Chagit Attiya,Technion,http://hagit.net.technion.ac.il,eoMK92MAAAAJ,0000-0002-8017-6457
Chai Kiat Yeo,Nanyang Technological University,https://dr.ntu.edu.sg/cris/rp/rp00963,NOSCHOLARPAGE,0000-0002-7618-1472
Chai Quek,Nanyang Technological University,http://research.ntu.edu.sg/expertise/academicprofile/Pages/StaffProfile.aspx?ST_EMAILID=ASHCQUEK,NOSCHOLARPAGE,0000-0002-7313-4339
Chaitanya Swamy,University of Waterloo,http://www.math.uwaterloo.ca/~cswamy,NOSCHOLARPAGE,0000-0003-1108-7941
Chaiyod Pirak,KMUTNB,https://tggs.kmutnb.ac.th/assoc-prof-dr-chaiyod-pirak,bOiR98IAAAAJ,0000-0000-0000-0000
Chakkrit Tantithamthavorn,Monash University,https://research.monash.edu/en/persons/chakkrit-tantithamthavorn,idShgcoAAAAJ,0000-0002-5516-9984
Chalavadi Krishna Mohan,IIT Hyderabad,http://www.iith.ac.in/~ckm,GvSsuVEAAAAJ,0000-0000-0000-0000
Chalavadi Vishnu,IIT Tirupati,https://vish9u.github.io,2a-8giwAAAAJ,0000-0000-0000-0000
Cham Tat Jen,Nanyang Technological University,http://www.ntu.edu.sg/home/astjcham,Lx3X7W0AAAAJ,0000-0000-0000-0000
Chaman L. Sabharwal,Missouri S&T,http://web.mst.edu/~chaman,ogiOHB4AAAAJ,0000-0000-0000-0000
Chan Hua Vun,Nanyang Technological University,http://research.ntu.edu.sg/expertise/academicprofile/Pages/StaffProfile.aspx?ST_EMAILID=ASCHVUN&CategoryDescription=InternetCommunications,NOSCHOLARPAGE,0000-0000-0000-0000
Chan-Mo Park,POSTECH,http://cse.postech.ac.kr/prof/cmpark,NOSCHOLARPAGE,0000-0000-0000-0000
Chanchal Roy,University of Saskatchewan,https://www.cs.usask.ca/~croy,cEZKjXgAAAAJ,0000-0003-0519-6164
Chandan K. Reddy,Virginia Tech,http://www.cs.vt.edu/~reddy,LoXnMOIAAAAJ,0000-0003-2839-3662
Chandan Karfa,IIT Guwahati,http://www.iitg.ernet.in/cse/internet-pages/ckarfa,pp-UnuoAAAAJ,0000-0002-3835-4184
Chandan Mazumdar,Jadavpur University,https://jaduniv.irins.org/profile/57032,NOSCHOLARPAGE,0000-0002-4252-8861
Chandan Saha 0001,IISc Bangalore,http://www.csa.iisc.ac.in/~chandan,xJrC-GMAAAAJ,0000-0000-0000-0000
Chandra Chekuri,Univ. of Illinois at Urbana-Champaign,http://chekuri.cs.illinois.edu,7j3itaMAAAAJ,0000-0003-3035-1699
Chandra Kambhamettu,University of Delaware,https://www.eecis.udel.edu/~chandra,BMVESLIAAAAJ,0000-0001-5306-3994
Chandra Krintz,Univ. of California - Santa Barbara,http://www.cs.ucsb.edu/~ckrintz,NOSCHOLARPAGE,0000-0000-0000-0000
Chandrajit Bajaj,University of Texas at Austin,https://www.cs.utexas.edu/~bajaj,gyL3CZ0AAAAJ,0000-0002-9619-3278
Chandrajit L. Bajaj,University of Texas at Austin,https://www.cs.utexas.edu/~bajaj,gyL3CZ0AAAAJ,0000-0002-9619-3278
Chandrasekaran Pandu Rangan,IIT Madras,http://www.cse.iitm.ac.in/~rangan,begDaeQAAAAJ,0000-0000-0000-0000
Chandrashekar Lakshminarayanan,IIT Madras,https://sites.google.com/view/chandrashekar-lakshminarayanan,EX644WgAAAAJ,0000-0000-0000-0000
Chandrashekar Ramanathan,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=ChandrashekarRamanathan,EBSaHLkAAAAJ,0000-0000-0000-0000
Chandreyee Chowdhury,Jadavpur University,http://jaduniv.edu.in/profile.php?uid=784,QxQz5PIAAAAJ,0000-0000-0000-0000
Chang Ge 0002,University of Minnesota,https://www-users.cse.umn.edu/~cge,oYJwM-UAAAAJ,0000-0001-8788-4379
Chang Hyun Park 0001,Uppsala University,https://iamchanghyunpark.github.io,T9ro28UAAAAJ,0000-0002-8250-8574
Chang Lou,University of Virginia,https://changlousys.github.io,ogozoZUAAAAJ,0009-0001-3056-5729
Chang Ming Wu,Univ. of California - Berkeley,https://www2.eecs.berkeley.edu/Faculty/Homepages/wu.html,R1UPxsMAAAAJ,0000-0000-0000-0000
Chang Wen Chen,The Hong Kong Polytechnic Univ.,https://www4.comp.polyu.edu.hk/~chencw/Home.html,w2HXPUUAAAAJ,0000-0002-6720-234X
Chang Xu 0001,Nanjing University,https://cs.nju.edu.cn/changxu,jlZOlxIAAAAJ,0000-0002-6299-4704
Chang Xu 0002,University of Sydney,https://sydney.edu.au/engineering/about/our-people/academic-staff/c-xu.html,N4F_3eoAAAAJ,0000-0002-4756-0609
Chang-Dong Wang 0001,Sun Yat-sen University,http://www.scholat.com/changdongwang.en,omqnB70AAAAJ,0000-0001-5972-559X
Chang-Gun Lee,Seoul National University,https://rubis.snu.ac.kr/?mid=members_view&member_srl=167,2rUL6rAAAAAJ,0000-0001-7434-0495
Chang-Tien Lu,Virginia Tech,http://people.cs.vt.edu/~ctlu,TJI8JW0AAAAJ,0000-0003-3675-0199
Chang-Tsun Li,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/chang-tsun_li,nzLXktMAAAAJ,0000-0003-4735-6138
Chang-Wook Kim,University of Oklahoma,http://www.ou.edu/coe/cs/people/ckim,NOSCHOLARPAGE,0000-0000-0000-0000
Chang-shui Zhang,Tsinghua University,http://bigeye.au.tsinghua.edu.cn/english/Introduction.html,GL9M37YAAAAJ,0000-0000-0000-0000
Changdong Wang 0001,Sun Yat-sen University,http://www.scholat.com/changdongwang.en,omqnB70AAAAJ,0000-0000-0000-0000
Changhai Nie,Nanjing University,http://gist.nju.edu.cn/~changhai,mRt6JHkAAAAJ,0000-0002-9575-1012
Changhe Tu,Shandong University,http://irc.cs.sdu.edu.cn/~chtu/index.html,NOSCHOLARPAGE,0000-0002-1231-3392
Changhe Yuan,CUNY,http://url.cs.qc.cuny.edu,dVia5U4AAAAJ,0000-0000-0000-0000
Changhee Joo,Korea University,https://rain.korea.ac.kr/members/professor,ZTvziRoAAAAJ,0000-0000-0000-0000
Changhee Jung,Purdue University,https://www.cs.purdue.edu/homes/chjung,_sIzYHAAAAAJ,0000-0002-6422-6549
Changhee Lee,Korea University,https://sites.google.com/view/actionable-intelligence,kSvJTg4AAAAJ,0000-0000-0000-0000
Changho Suh,KAIST,https://sites.google.com/site/changhosuh,B1guGw8AAAAJ,0000-0002-3101-4291
Changhun Kim,Korea University,http://kucg.korea.ac.kr/new/about/people.php,NOSCHOLARPAGE,0000-0000-0000-0000
Changhun Kim 0001,Korea University,https://pure.korea.ac.kr/en/persons/chang-hun-kim,NOSCHOLARPAGE,0000-0000-0000-0000
Changhyun Choi,University of Minnesota,https://choice.umn.edu/people,WOsQx6EAAAAJ,0000-0003-4715-3576
Changick Kim,KAIST,https://cilabs.kaist.ac.kr/members/professor,ABH_2lcAAAAJ,0000-0001-9323-8488
Changjian Chen,Hunan University,https://changjianchen.github.io,Q4pwU6sAAAAJ,0000-0003-2715-8839
Changjian Li 0001,University of Edinburgh,https://enigma-li.github.io,aCgyQsQAAAAJ,0000-0003-0448-4957
Changkun Jiang,Shenzhen University,https://csse.szu.edu.cn/en/pages/user/index?id=884,p8lulzsAAAAJ,0000-0000-0000-0000
Changliu Liu,Carnegie Mellon University,https://www.ri.cmu.edu/ri-faculty/changliu-liu,vvzAfOwAAAAJ,0000-0002-3767-5517
Changqiao Xu,BUPT,https://teacher.bupt.edu.cn/cqxu,43GgIzkAAAAJ,0000-0000-0000-0000
Changqing Li,Univ. of California - Merced,https://www.ucmerced.edu/content/changqing-li,hBTddCdYvMUC,0000-0000-0000-0000
Changqing Luo,Virginia Commonwealth University,https://egr.vcu.edu/directory/changqing.luo,8spZ1jIAAAAJ,0000-0003-0875-9380
Changqing Yin,Tongji University,https://sse.tongji.edu.cn/Data/View/2838,Rm7iYfIAAAAJ,0000-0000-0000-0000
Changqing Zhang,Tianjin University,https://cic.tju.edu.cn/faculty/zhangchangqing/index.html,yJGhdykAAAAJ,0000-0000-0000-0000
Changsheng Xie,HUST,http://faculty.hust.edu.cn/xiezhangsheng/en/index.htm,NOSCHOLARPAGE,0000-0003-1271-0571
Changshui Zhang,Tsinghua University,http://bigeye.au.tsinghua.edu.cn/english/Introduction.html,GL9M37YAAAAJ,0000-0000-0000-0000
Changsu Kim,Korea University,http://mcl.korea.ac.kr,KOdKwNsAAAAJ,0000-0000-0000-0000
Changwen Chen,The Hong Kong Polytechnic Univ.,https://www4.comp.polyu.edu.hk/~chencw/Home.html,w2HXPUUAAAAJ,0000-0000-0000-0000
Changwu Huang,SUSTech,https://scholar.google.com/citations?user=QRnmYfkAAAAJ,QRnmYfkAAAAJ,0000-0000-0000-0000
Changxi Zheng,Columbia University,http://www.cs.columbia.edu/~cxz,-0rEuLgAAAAJ,0000-0001-9228-1038
Changyou Chen,University at Buffalo,https://cse.buffalo.edu/~changyou,LtEcKBcAAAAJ,0000-0002-9877-8448
Changzhe Jiao,Xidian University,https://web.xidian.edu.cn/cjiao,eul8WdwAAAAJ,0000-0000-0000-0000
Chanik Park,POSTECH,http://cpmi.postech.ac.kr/prof-chanik-park,TsP0SGcAAAAJ,0000-0000-0000-0000
Chansu Yu,Cleveland State University,https://academic.csuohio.edu/yuc,NOSCHOLARPAGE,0000-0002-3318-9087
Chanyoung Park 0001,KAIST,http://dsail.kaist.ac.kr/professor,EvE42VMAAAAJ,0000-0002-5957-5816
Chao Chen 0004,Chongqing University,http://www.cs.cqu.edu.cn/info/1322/6092.htm,6luJjFQAAAAJ,0000-0003-2094-9734
Chao Chen 0012,Stony Brook University,http://chaochen.github.io,J-iIIFAAAAAJ,0000-0000-0000-0000
Chao Gu,Queen's University Belfast,https://pure.qub.ac.uk/en/persons/chao-gu,wtVypQEAAAAJ,0000-0000-0000-0000
Chao Huang 0001,University of Hong Kong,https://sites.google.com/view/chaoh,Zkv9FqwAAAAJ,0000-0002-2062-1512
Chao Lan,University of Oklahoma,https://www.cs.ou.edu/~clan,nyxqEyYAAAAJ,0000-0000-0000-0000
Chao Li 0009,Shanghai Jiao Tong University,http://www.cs.sjtu.edu.cn/~lichao,Yy-wQg4AAAAJ,0000-0001-6218-4659
Chao Li 0023,Beijing Jiaotong University,http://www.lichao.work,5FXndBwAAAAJ,0000-0003-4561-6899
Chao Liu 0002,Beihang University,http://scse.buaa.edu.cn/info/1078/2640.htm,NOSCHOLARPAGE,0000-0000-0000-0000
Chao Liu 0014,Chongqing University,http://www.cse.cqu.edu.cn/info/2096/5953.htm,scet0mIAAAAJ,0000-0002-8283-9146
Chao Lu 0002,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/clu.html,NOSCHOLARPAGE,0000-0000-0000-0000
Chao Ma 0004,Shanghai Jiao Tong University,https://vision.sjtu.edu.cn,syoPhv8AAAAJ,0000-0002-8459-2845
Chao Peng 0003,Rochester Inst. of Technology,https://people.rit.edu/cxpigm,NOSCHOLARPAGE,0000-0001-8838-2469
Chao Qian 0001,Nanjing University,http://www.lamda.nju.edu.cn/qianc,Gn5BXswAAAAJ,0000-0000-0000-0000
Chao Shen 0001,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/cshen,m6QY7-wAAAAJ,0000-0002-6959-0569
Chao Wang 0001,University of Southern California,https://sites.usc.edu/chaowang,1w7O-4QAAAAJ,0009-0003-4684-3943
Chao Xu 0002,UESTC,https://chaoxuprime.com,TRDjrpIAAAAJ,0000-0003-4417-3299
Chao Xu 0006,Peking University,http://www.cis.pku.edu.cn/faculty/vision/xuchao/xuchao01.htm,NOSCHOLARPAGE,0000-0000-0000-0000
